0,1
0.9361800777748026,0.06381992222519733
0.028223075189112476,0.9717769248108875
0.9423020526673727,0.057697947332627335
0.9598345694141562,0.04016543058584373
0.05083436841032331,0.9491656315896767
0.9752723065230071,0.024727693476992895
0.717218534452318,0.282781465547682
0.9784354231073142,0.021564576892685722
0.020971109227678485,0.9790288907723215
0.002197551989239093,0.9978024480107609
0.02696465958311469,0.9730353404168852
0.9761537111014378,0.02384628889856222
0.9283994557989877,0.07160054420101238
0.9186483646948825,0.08135163530511745
0.9934410045903972,0.006558995409602783
0.953113680699834,0.046886319300165964
0.9865361922079929,0.013463807792007095
0.003489717132824547,0.9965102828671754
0.08901299963206445,0.9109870003679356
0.9893014721307893,0.010698527869210734
0.041552200816672845,0.9584477991833271
0.01584082137727984,0.9841591786227201
0.04802232287565809,0.9519776771243419
0.9754083745549831,0.024591625445016793
0.0011614467688179269,0.998838553231182
0.052041942815297906,0.947958057184702
0.9861695541736765,0.013830445826323546
0.06494078084731425,0.9350592191526857
0.9910477892428151,0.008952210757184866
0.9480841553824418,0.05191584461755808
0.023060673186584068,0.9769393268134159
0.3269054761803753,0.6730945238196246
0.772148298731976,0.22785170126802393
0.0019307080171423656,0.9980692919828577
0.9858282874748915,0.014171712525108428
0.9914166157538317,0.008583384246168372
0.07002103434627137,0.9299789656537285
0.05488162596184861,0.9451183740381515
0.26796818580931403,0.732031814190686
0.8461246299299147,0.1538753700700854
0.979655857264715,0.020344142735284954
0.05715976686474802,0.942840233135252
